ID,TR_1_EventInd,TR_2_EventInd,TR_3_EventInd,feature_10_A,feature_10_B,feature_10_F,feature_10_G,feature_1_A,feature_1_B,feature_1_C,feature_1_D,feature_1_E,feature_1_F,feature_1_G,feature_2_A,feature_2_B,feature_2_C,feature_2_D,feature_2_E,feature_2_F,feature_2_G,feature_3_A,feature_3_B,feature_3_C,feature_3_D,feature_3_E,feature_3_F,feature_3_G,feature_4_A,feature_4_B,feature_4_C,feature_4_E,feature_4_F,feature_4_G,feature_5_A,feature_5_B,feature_5_C,feature_5_D,feature_5_E,feature_5_F,feature_5_G,feature_6_A,feature_6_B,feature_6_C,feature_6_D,feature_6_E,feature_6_F,feature_6_G,feature_7_A,feature_7_B,feature_7_C,feature_7_D,feature_7_E,feature_7_F,feature_7_G,feature_8_A,feature_8_B,feature_8_C,feature_8_D,feature_8_E,feature_8_F,feature_8_G,feature_9_A,feature_9_B,feature_9_C,feature_9_D,feature_9_E,feature_9_F,feature_9_G,feature_X_A,feature_X_B,feature_X_C,feature_X_D,index_1,index_2,index_3,Target
39,,,,0.0,0.0,0.0,0.0,1.0,0.005,-0.0189081293689873,-1.0588556060021943,120.56442870714288,1.0,2.0,1.0,0.003,0.7405944774303329,-1.788853434563637,51.176714357142856,1.0,0.0,0.0,0.01,0.7373537834413789,-1.025815176760136,139.77307170714286,1.0,0.0,1.0,0.002,0.1524036955263409,,0.0,0.0,1.0,0.026,1.5025255302362943,-0.229799162034754,36.48355352142857,1.0,2.0,0.0,0.005,1.4271055770900043,-1.5393538154552575,140.1452140642857,1.0,0.0,0.0,0.004,1.2185294178368151,-1.703366638207962,243.06421465714288,1.0,0.0,0.0,0.026,-0.7059724200169246,0.6487585111007096,22.313828585714287,1.0,0.0,0.0,0.039,-0.1502262956845776,-1.214895986813319,2.227642857142857,1.0,1.0,1,0.068,2.109582896902696,2.2033674066851487,,,,1
40,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.022,-0.8158530970757962,-1.7173477836997926,1.0,0.0,6.0,1
41,,,,0.0,0.012,0.0,0.0,0.0,0.006,-2.223360816061692,-0.5036340255343987,,0.0,1.0,0.0,0.006,-2.1797629729842374,-0.1994521500516084,,0.0,0.0,1.0,0.007,-1.280203611189609,-1.0145146934219906,,0.0,1.0,1.0,0.005,2.150347327136735,,0.0,3.0,1.0,0.012,1.142319682545352,0.4672507789716892,,0.0,1.0,1.0,0.007,-0.9727305982327134,0.8855244264414546,,0.0,1.0,1.0,0.006,-1.7038955770904889,-0.2693577081226964,,0.0,1.0,0.0,0.032,-1.809607976754156,0.6915909333319742,,0.0,0.0,0.0,0.057,0.3576904049003653,0.9804854695037148,,0.0,0.0,1,0.068,1.4444181638720914,1.8453640299778515,,,,0
42,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.074,-1.1476762361845758,-1.341123532121705,,,,1
43,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049,1.7560190058738947,0.1574345690259082,,,,1
44,,,,0.0,0.037,0.0,0.0,1.0,0.005,-1.0230238721870983,0.2074408913198946,,0.0,0.0,0.0,0.012,-1.404136507612356,0.2914292493660583,,0.0,0.0,0.0,0.012,-0.1712806566795961,2.3361065940572323,,0.0,0.0,0.0,0.014,1.6272232624693783,,0.0,2.0,0.0,0.016,-0.8161633806935212,-0.4615598353243057,,0.0,0.0,0.0,0.015,0.1505511913923163,0.182018986518634,,0.0,0.0,0.0,0.013,-0.4192845209588158,1.046905337710635,,0.0,0.0,0.0,0.022,0.7736424039924669,-0.5092568447102727,,0.0,0.0,0.0,0.037,-1.4895425689740185,-0.7287398839760032,,0.0,0.0,1,0.011,0.1968202808068798,-0.0760867000554322,,,,0
45,,,,1.0,0.029,0.0,1.0,1.0,0.014,-1.6297814025023358,0.3431957048927025,176.09335727857143,0.0,0.0,0.0,0.015,-1.0743748601953849,0.5395568600909014,59.07585705,1.0,0.0,0.0,0.023,-1.2379207090965585,0.3559470512597597,181.5659997142857,1.0,0.0,1.0,0.004,1.4481579725833518,104.78879257857145,1.0,0.0,0.0,0.049,-1.9032159880777408,-0.0615710352427874,133.01866112857144,0.0,0.0,0.0,0.029,-1.7327422253010003,0.9881693444663054,298.31500095,1.0,0.0,0.0,0.014,-1.616461802929578,0.9685861985201698,358.9481443428571,1.0,0.0,0.0,0.071,-1.5270928616432218,-0.0387606976172037,190.15957085,1.0,0.0,1.0,0.08,1.6141500452351776,0.4679943374953473,2.1982857142857144,1.0,1.0,1,0.088,0.0050222043418961,-0.3718065161541528,,,,1
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.042,0.9964951958092844,-0.677065365418051,,,,1
47,,,,0.0,0.009,0.0,0.0,0.0,0.005,-0.8365508636447099,-1.1317090732489996,181.76021397857144,1.0,0.0,1.0,0.006,-1.2166435605205688,-0.1593540969790829,48.96535712857143,0.0,0.0,1.0,0.014,1.0013331356232478,-0.0573940197567913,184.4852862642857,1.0,3.0,0.0,0.004,1.4151460744978712,146.12677154285714,1.0,0.0,0.0,0.021,1.4639630211524914,-0.2339123771309766,463.7798575142857,1.0,3.0,0.0,0.009,1.8261696816035384,-0.3118993824258084,378.4484281142857,1.0,3.0,0.0,0.005,1.8556786006510453,-0.4330190373150809,448.0642153357143,1.0,3.0,0.0,0.054,-1.4657090429393027,1.1365716959313696,245.2970711857143,0.0,0.0,1.0,0.075,-0.4411292723401178,0.6990142551528475,3.8111428571428574,0.0,2.0,0,0.053,-1.6203211532649775,0.2878563043058558,,,,1
48,,,,1.0,0.036,0.0,0.0,0.0,0.005,0.1320733101734074,0.5890416415368567,,0.0,0.0,0.0,0.004,1.2589165970756555,0.5290981826330201,,0.0,1.0,1.0,0.005,2.0300260769296243,-0.4788633080766864,,0.0,1.0,0.0,0.006,-1.32024822016549,,0.0,0.0,0.0,0.026,0.2935839062512046,2.075766384348539,,0.0,0.0,0.0,0.005,1.5270936513378222,-0.973659660030479,,0.0,1.0,0.0,0.004,1.0832460011157408,-1.485311470041086,,0.0,1.0,0.0,0.033,1.0617459055675016,1.287632756295488,,0.0,0.0,1.0,0.056,2.33327977938228,1.956475869057053,,0.0,6.0,1,0.017,0.8976951560289418,-0.4006216660064618,,,,1
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.03,1.884133927548033,0.8164657987623406,,,,1
50,,,,0.0,0.008,0.0,1.0,0.0,0.004,0.5376293767809601,-0.1116620170299878,116.94907162142856,0.0,1.0,0.0,0.008,-0.2118038849790037,-0.695619105675112,52.05821412142857,0.0,1.0,1.0,0.019,-1.2001838779809488,-0.8251480693169363,163.50521437142856,0.0,1.0,0.0,0.004,-1.234282515892139,111.45561427857145,1.0,1.0,0.0,0.076,-1.6762923536929502,0.3611585757400079,61.89621415714286,0.0,0.0,0.0,0.017,-1.4862429395026873,-0.9364812617793468,175.94207218571427,0.0,1.0,0.0,0.008,-1.5830005699783347,-0.9720220590469892,279.2152855857143,0.0,1.0,0.0,0.045,-1.0889366248503247,-1.32996022617111,20.79091901428572,1.0,0.0,1.0,0.088,-1.0684342053674518,-0.126832621729004,7.237857142857142,0.0,1.0,1,0.074,-1.6316669821550909,0.4883070137500982,,,,0
51,,,1.0,1.0,0.013,0.0,1.0,0.0,0.004,0.9582177974292986,-0.5494082275952962,118.35457144285716,1.0,3.0,0.0,0.006,1.7243734414441128,0.0404903405933947,49.68385704285714,1.0,0.0,0.0,0.013,0.0657587095769521,-0.6396073582948826,153.19035734999997,1.0,0.0,0.0,0.003,-0.3303857023645823,111.5836933,0.0,0.0,1.0,0.031,1.8531743754117875,1.7477421133322666,47.60419627857143,0.0,1.0,0.0,0.01,1.5529775886129842,0.6082936581140311,170.4953575,1.0,3.0,0.0,0.01,1.2432674822733685,0.9006337677827166,273.4022138428571,1.0,3.0,0.0,0.037,-1.2759114134161282,0.0233435439067492,20.750261885714284,0.0,0.0,0.0,0.048,1.538249757540033,-0.4346369857550827,6.107571428571428,1.0,0.0,1,0.014,1.8501411645549992,-0.5883839941410494,,,,1
52,,,,0.0,0.055,0.0,0.0,1.0,0.01,1.5240897039459442,0.7242033286193602,128.17728584285717,1.0,1.0,1.0,0.005,0.876620132416733,-0.0534480851558459,50.667857021428574,0.0,0.0,0.0,0.016,-0.5587325417605031,-0.0151044545848428,153.63335647857144,0.0,0.0,0.0,0.006,0.1538051039182461,,0.0,1.0,0.0,0.016,0.0912045932776227,-0.7016010565636243,41.18678568571429,0.0,0.0,0.0,0.012,-0.0378325615771116,-0.1868852565914031,183.65664227857144,1.0,0.0,1.0,0.008,0.481698643490121,-0.216098822920634,287.9814989571429,1.0,0.0,1.0,0.026,1.0229163792563662,-0.4924553574999182,16.37887140714286,0.0,0.0,0.0,0.037,-0.5784696579500318,-0.0483628141711875,5.181285714285714,0.0,0.0,1,0.041,1.6528443667010757,1.331758138758871,,,,0
53,,,,0.0,0.034,0.0,0.0,1.0,0.004,-1.289467174095141,-1.0989148241747442,122.04171446428572,1.0,1.0,1.0,0.009,-0.820955040312567,0.3194289593736163,41.33528577142857,1.0,1.0,1.0,0.008,1.1788512071154282,-1.3580191298873825,113.09900003571428,1.0,1.0,0.0,0.005,1.5429850463018877,107.61239958571429,0.0,4.0,0.0,0.01,0.1445448783147305,-0.5958446120283435,10.851785714285716,1.0,0.0,1.0,0.004,-0.5141155224178358,-1.03131810518924,109.0511432142857,1.0,2.0,1.0,0.006,0.1019042464433973,0.1569806848897557,207.7424998571429,1.0,1.0,0.0,0.025,-2.769440190789322,1.1609227766745247,14.617761942857143,0.0,0.0,0.0,0.027,-1.1257177240757967,-1.0820259814593869,2.154357142857143,0.0,1.0,1,0.005,-0.8026111804425781,1.523495482908288,,,,1
54,,,1.0,0.0,0.041,0.0,0.0,1.0,0.02,1.804833435784336,1.800396904140212,157.96621345,1.0,9.0,1.0,0.009,1.99481751239872,0.8823501237796666,47.22642871428572,1.0,1.0,1.0,0.017,1.2017395356752232,-0.5389100154220376,139.82528567142856,1.0,1.0,0.0,0.004,-2.210983241281067,107.99030734285714,0.0,0.0,1.0,0.016,1.108563201676177,-0.8951979668310734,76.76721456428571,1.0,1.0,1.0,0.011,-0.2551416803454597,-1.2409400667519663,223.96149997142857,1.0,1.0,1.0,0.011,1.0353921325998294,-1.057639641097535,300.8807145857143,1.0,1.0,0.0,0.032,-0.4839468642300665,-1.202360857175812,55.52114762857143,1.0,1.0,0.0,0.03,-1.2663842235281155,-1.324495715475731,2.7896428571428573,0.0,1.0,1,0.041,1.882916615917936,0.8785723142464608,,,,1
55,,,,0.0,0.018,0.0,0.0,0.0,0.011,0.2569783026255912,0.6174733114724001,176.11171389999998,0.0,0.0,0.0,0.007,-1.877799359176076,-0.9454314990966692,53.865428542857146,1.0,0.0,1.0,0.012,1.4844708723596731,-0.6159937455168363,158.65971407142857,1.0,1.0,1.0,0.004,-1.316922486584622,105.60782122142857,0.0,0.0,0.0,0.021,-0.0243596183170113,-0.9734125732478772,120.63296468571428,1.0,0.0,0.0,0.012,1.0052979916223166,-0.2160117717231935,276.04643001428576,1.0,1.0,0.0,0.006,-0.5363276277247782,-0.768051399551703,337.68507210714284,1.0,0.0,0.0,0.055,0.2726565679040437,-0.2766074788818312,130.78678532857143,1.0,0.0,0.0,0.055,-0.6969025881052128,-0.4938644717758028,2.1533571428571427,1.0,0.0,1,0.06,1.2478424735572675,0.6024646273743465,,,,1
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.009,0.6297914849426252,-0.8760872815023951,,,,1
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.026,-1.2235924282046136,-1.8078743970046487,,,,1
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01,0.6185535651157343,-1.1837331400461686,0.0,6.0,13.0,0
59,,,,0.0,0.046,0.0,0.0,1.0,0.014,1.2910930381353334,1.1814730409448253,122.38635737857145,1.0,3.0,1.0,0.01,2.2512815766492675,2.4718381240986043,41.65692862142858,1.0,3.0,0.0,0.008,1.7500976394586187,-1.2303420157494458,114.04971436428572,1.0,3.0,0.0,0.017,1.2724375157293353,107.16446387142857,0.0,0.0,1.0,0.011,1.5211409430249805,-0.4169146416342058,11.17439285714286,1.0,1.0,1.0,0.007,1.974026211465041,0.2869031588306009,109.69914317142856,1.0,3.0,1.0,0.006,1.4156672093750842,-0.8859684406337694,208.83357117142856,1.0,3.0,1.0,0.021,-1.3773858773072187,0.5695419808621737,14.73952385,0.0,1.0,0.0,0.059,-0.6975804217745595,0.0305886522019749,2.1585,0.0,0.0,1,0.009,1.7775879926381477,-0.2797328225641743,,,,0
60,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019,1.986043141903534,-0.243331024802298,,,,0
61,,,,1.0,0.098,0.0,1.0,0.0,0.01,2.135910026703417,0.85179306442661,148.18692792142858,1.0,4.0,1.0,0.01,-0.4774402066345975,1.1578691792454474,48.612571471428566,0.0,0.0,1.0,0.033,-0.7062146984196793,-0.0259298663180711,146.79407155,0.0,2.0,1.0,0.005,1.1923425867608564,108.61301471428573,0.0,1.0,1.0,0.079,2.2096775009280667,2.9199475701131696,62.14657160000001,1.0,2.0,1.0,0.023,0.8460158775013656,1.238395967131548,208.9917855428572,1.0,2.0,1.0,0.018,-0.1981080622422672,0.4393590296134688,301.6651436642857,0.0,2.0,1.0,0.023,0.5060038409759925,-1.0997095384381974,36.86458571428572,1.0,0.0,1.0,0.074,-0.0680365360096184,-0.595027951301487,3.544142857142857,0.0,2.0,0,0.051,0.2722755716342839,-0.2343250976950636,,,,1
62,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.043,-0.3679269215942518,-1.3961043578033496,,,,0
63,,,,1.0,0.032,0.0,3.0,0.0,0.006,0.6854485579492848,-0.4474278882780825,177.30992819285714,1.0,0.0,1.0,0.008,1.658270324353473,-0.6358787524879574,54.87257140714286,1.0,1.0,1.0,0.014,2.573744424138864,-0.3411228922005714,162.54642835714287,1.0,3.0,0.0,0.01,-1.1008591497716091,105.28679983571428,0.0,1.0,1.0,0.038,0.9867557358884542,1.1490229322661558,123.48732177857144,1.0,1.0,1.0,0.018,1.7795324196965945,0.0887071812627905,281.0724298,1.0,1.0,1.0,0.011,2.5073018236805464,-0.0657264855761645,341.8867865428571,1.0,3.0,1.0,0.054,2.416196839984205,-0.0692259354351194,143.02283291428571,1.0,10.0,0.0,0.037,0.7275843769031644,0.1225999563640558,2.099714285714286,1.0,0.0,1,0.1,2.092324814044698,1.5496452860806236,,,,0
64,,,,1.0,0.009,0.0,1.0,0.0,0.003,-0.2415235470130419,-1.236153202022498,120.74971437857144,1.0,0.0,0.0,0.005,0.9872547048100092,-0.7878051482596736,51.55807146428572,1.0,1.0,1.0,0.006,-0.1248131550551088,0.0128427987029413,140.47950034285716,1.0,1.0,1.0,0.008,-0.9584462290013488,,0.0,2.0,0.0,0.024,1.3445791095162278,0.1854263843261563,37.56112492857143,1.0,0.0,0.0,0.004,1.1584489201666706,-0.5163139314416567,140.9996426,1.0,0.0,0.0,0.002,1.1918450348328289,-0.7808745755786846,244.08400039285712,1.0,4.0,1.0,0.025,1.241937833259286,-0.2991281130787963,22.60502853571429,1.0,2.0,1.0,0.026,-0.0956964352268295,0.1249390140486886,2.241142857142857,1.0,1.0,0,0.081,0.825283552157752,0.7797712156781703,,,,1
65,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.02,1.3301450590788786,-0.1812330092825003,,,,1
66,,,,0.0,0.018,0.0,1.0,0.0,0.005,-0.1782608613176172,-0.6817427085383155,123.27792880714286,1.0,0.0,1.0,0.016,1.358348641849876,-0.5971988895683125,42.46557146428572,1.0,2.0,1.0,0.014,1.148941330814256,-0.9386940895832814,116.22371443571429,1.0,2.0,0.0,0.004,-1.3398254611439973,105.83984241428573,0.0,1.0,1.0,0.014,1.4901948830140723,-0.6306196514499225,12.069767835714286,1.0,2.0,1.0,0.006,1.096086494369315,-1.137332676185575,111.22971452142858,1.0,2.0,1.0,0.01,1.2586710908479897,-0.6510168981608468,210.98092845714285,1.0,2.0,0.0,0.014,0.6734723311912867,-1.3176358396177767,14.840004807142856,0.0,1.0,1.0,0.075,0.9859385249448614,0.3766737778795107,2.092,0.0,1.0,0,0.003,-0.0001624914695006,-0.4171413787811973,,,,1
67,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.052,1.3766657059356735,-0.5937991829285235,,,,1
68,,,,0.0,0.027,0.0,0.0,1.0,0.011,1.9787047320423443,2.226342293352271,112.82500012857145,0.0,3.0,0.0,0.021,-2.2948076527664054,2.099117187019762,48.37307132857143,0.0,0.0,0.0,0.02,-2.437224352342391,2.6535737280667173,123.4829999857143,0.0,0.0,0.0,0.012,-2.2686909702144287,121.54817134285712,1.0,0.0,0.0,0.042,-0.8341838289951659,-0.1805290092896452,5.392696428571428,0.0,0.0,0.0,0.039,-3.0556734719018666,2.876815312587773,108.53200005,0.0,0.0,0.0,0.032,-3.0384543316519164,2.9093461709103243,209.3425718142857,0.0,0.0,0.0,0.056,-1.4757573678639422,0.396952302672023,15.530676135714288,0.0,0.0,0.0,0.094,-2.2199239399020287,0.9998141858840418,5.302214285714286,0.0,0.0,0,0.02,-1.1041808487057048,-0.6191969343781691,,,,0
69,,,,0.0,0.023,0.0,0.0,0.0,0.008,0.1636527663161218,-0.7230265057606051,106.59042838571428,0.0,0.0,0.0,0.017,-1.1071699601196747,-0.3173427373451546,41.842785657142855,0.0,1.0,0.0,0.034,-1.3847832135038247,0.0540629699923615,116.0132857,0.0,0.0,0.0,0.007,-0.8519380632167887,121.4523642785714,0.0,1.0,0.0,0.044,-1.5093604428697145,0.1021702227477631,6.539089285714286,1.0,1.0,0.0,0.024,-1.2544944867964332,0.2078726636603393,109.11749971428571,0.0,1.0,0.0,0.021,-1.206960888139859,0.219711380275764,203.28521425714283,0.0,1.0,0.0,0.046,-0.9379365669369054,-0.0361932775946156,15.8436333,0.0,0.0,0.0,0.114,-1.5369602625714165,0.6892822170205773,3.349,0.0,0.0,0,0.023,-1.2354625302742532,-0.5792543975179207,,,,0
70,,,,1.0,0.009,0.0,1.0,0.0,0.005,1.0397953914437557,-0.011279179699147,120.79714300714284,1.0,1.0,1.0,0.004,1.3593268811939971,-0.7107950682566552,52.40914291428571,1.0,1.0,1.0,0.011,-1.7391582526057612,0.9370130082313716,141.85750024285713,1.0,1.0,1.0,0.004,0.1112062718380767,,0.0,0.0,0.0,0.022,0.9641400440925554,0.4789358618983486,40.30303563571429,1.0,0.0,1.0,0.006,1.3457444506096767,-1.2310620094594882,143.02892857857142,1.0,4.0,1.0,0.004,1.507869507122535,-0.951884057877469,246.49492861428567,1.0,1.0,0.0,0.018,-1.0840857291847523,-0.5963099055446902,22.75807136428572,0.0,0.0,0.0,0.034,0.5834458403756356,-0.3497196448453749,2.301214285714286,1.0,0.0,1,0.093,1.2060197964090198,1.9273919688041965,,,,1
71,,,,0.0,0.039,0.0,0.0,1.0,0.007,-1.822530483128645,-0.369985189461378,167.8913568357143,0.0,0.0,1.0,0.014,-1.4210104569475568,0.4185946395987255,62.14042852857143,0.0,1.0,1.0,0.038,-1.0862826414605304,0.6302510711566476,221.69521453571429,0.0,1.0,0.0,0.005,1.6051656087352908,112.43145711428572,1.0,2.0,1.0,0.071,-0.941284030549269,-0.1013120740333459,245.61053597857145,0.0,1.0,1.0,0.041,-0.7542962171676114,0.1463503740445552,377.1755006714286,0.0,1.0,1.0,0.033,-0.6015629982011687,0.526789822100818,451.7432144,0.0,1.0,1.0,0.079,-1.6235943449795,1.3150359989728173,295.70271428571425,0.0,1.0,1.0,0.058,-0.1149421589383512,-1.1731257714823138,3.7092142857142862,1.0,0.0,1,0.047,-0.4194703865552441,-0.5692267481787209,,,,1
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003,-0.0529364568032846,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.068,0.7774940185727734,0.6814969161592402,,,,0
73,,,,0.0,0.017,0.0,0.0,1.0,0.006,-1.45652095779397,-0.1299222574704353,178.2769285,0.0,0.0,1.0,0.005,-0.9148468925234592,0.4166596624221712,48.72314278571429,1.0,0.0,1.0,0.013,-0.2300338520858936,-1.3398626513178402,180.49092780714287,1.0,3.0,0.0,0.006,1.4987703187598596,134.59895082857145,1.0,1.0,1.0,0.033,-0.2617305961411743,0.581591054816238,257.6362142428572,1.0,0.0,1.0,0.013,0.3537080871502299,-0.7852640092168387,309.8240712071429,1.0,2.0,1.0,0.007,0.2925807744680569,-0.5563165060199625,406.1414287,1.0,2.0,1.0,0.044,0.1691943195508529,-0.7160323888727617,180.95999972857143,1.0,2.0,1.0,0.043,-0.733923877322511,-1.111017496717874,5.055000000000001,0.0,3.0,0,0.025,0.6669157086234656,-0.3889663021927311,,,,1
74,,,,0.0,0.018,0.0,0.0,1.0,0.012,-1.110194708906692,0.3749994547983186,110.15864278571428,0.0,1.0,0.0,0.012,-1.6897210615992244,-0.5241973190215456,45.20757131428571,0.0,0.0,0.0,0.015,-1.238966596772105,0.7038510382163738,119.84692854285716,0.0,0.0,1.0,0.003,1.163311897059082,121.85649995,1.0,0.0,0.0,0.015,0.8447771391366602,-0.5168523652174368,5.742767857142857,1.0,0.0,0.0,0.011,-1.9234134652036448,0.4376700841392494,108.59107117857144,1.0,0.0,0.0,0.011,-2.177331824499969,0.9821034325590364,205.68742882857143,0.0,0.0,0.0,0.029,-0.5436778164140994,-0.5491689850142513,16.36884752142857,0.0,0.0,0.0,0.057,-0.6510641102138163,-0.9418473524339548,4.2477857142857145,0.0,0.0,1,0.101,-0.6353206568335046,-0.410402050275609,,,,1
75,,,,0.0,0.016,0.0,0.0,1.0,0.008,1.249172505303376,-0.9933495408581356,,0.0,2.0,1.0,0.005,1.3090354035540896,0.6004925847924776,,0.0,2.0,0.0,0.004,1.5720816449225965,-1.2187828806537289,,0.0,0.0,1.0,0.005,-1.0033942339789597,,0.0,0.0,0.0,0.016,-0.5494847361937469,0.9120202782225624,,0.0,0.0,0.0,0.005,0.900482354201498,-1.230478945989786,,0.0,0.0,0.0,0.005,0.8328838703857616,-1.2451531077045668,,0.0,0.0,1.0,0.015,0.9635792066874492,-1.859402673763358,,0.0,2.0,0.0,0.056,-1.150238182845531,-0.3326989651320365,,0.0,0.0,0,0.058,-0.7478900179807733,-0.4681521240551652,,,,0
76,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.054,-1.3332561269704013,-0.9585896697824374,,,,1
77,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.043,2.0801662250781945,-0.3308113087860032,,,,1
78,,,,0.0,0.01,0.0,0.0,1.0,0.006,-0.941953061652494,-0.9101478828117028,119.59692875714286,1.0,0.0,0.0,0.008,0.5546385742445585,-0.7810765445020809,49.84257134285715,1.0,0.0,0.0,0.01,0.851222225018046,-1.586755683572603,150.93300012142856,1.0,0.0,0.0,0.002,1.68654213293459,111.44960032857144,1.0,2.0,0.0,0.036,-0.2587089017547138,-0.3774028563722439,44.547392650000006,1.0,0.0,1.0,0.008,0.9808912794411084,-1.2011016606487617,170.2848575142857,1.0,2.0,0.0,0.004,1.091501599388072,-0.9234976174230184,272.71521410714286,1.0,0.0,0.0,0.038,-1.2141284343528191,0.1644196261398978,20.576980928571427,0.0,0.0,1.0,0.037,-1.2438240160838423,-2.104278984710907,6.1032142857142855,1.0,2.0,0,0.033,-0.2418584687204911,-1.0450681228230363,,,,1
79,,1.0,,1.0,0.026,0.0,2.0,1.0,0.009,1.050501471907417,-0.7296014860239286,121.0703574285714,0.0,0.0,0.0,0.008,0.5096139142227849,0.9589458701611464,44.095499857142855,0.0,0.0,0.0,0.017,-1.763881472048466,1.0166714067356852,125.513286,1.0,0.0,1.0,0.01,-0.6116199548030734,106.96429274999998,1.0,1.0,1.0,0.034,0.2043978130396243,-0.638959351350642,18.46469640714286,1.0,2.0,0.0,0.008,0.8319119561242828,-0.931580585811734,117.08892879285716,1.0,0.0,0.0,0.007,-0.2063639874195752,-0.2077371133845308,218.0292854642857,1.0,0.0,0.0,0.032,1.678354314730478,1.1537962238482231,13.937171435714284,1.0,2.0,0.0,0.038,0.3999316414588164,-0.9766350496669132,1.985142857142857,1.0,0.0,1,0.023,0.7150482351944005,-0.8117563938627081,,,,1
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.059,1.43440025650933,-0.1693478085463677,,,,1
81,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.089,1.4873795618459842,1.7085791003778092,,,,1
82,,,1.0,0.0,0.05,0.0,0.0,1.0,0.016,2.0077512487911515,1.4146501117292254,157.6928562785714,1.0,8.0,0.0,0.008,0.562882186082325,-0.6375150940569049,47.23542870000001,1.0,0.0,0.0,0.013,0.3119696373992734,-1.471865376823678,139.9392856142857,1.0,0.0,0.0,0.007,-2.815149985652808,108.02421444285714,0.0,0.0,0.0,0.017,-0.554879478931924,-1.1628530168150355,76.44892886428572,1.0,0.0,0.0,0.013,-1.2198841792432813,-1.097408139298088,223.65707143571427,1.0,0.0,0.0,0.009,0.0370219438425402,-0.6911891000741377,300.87592899285715,1.0,0.0,0.0,0.06,-0.6423576198268386,-0.3823621037170024,55.04163811428572,1.0,0.0,0.0,0.064,-1.1729040430346849,-0.4667852520973727,2.8116428571428576,0.0,0.0,0,0.052,2.115251247090041,1.6494043227185824,,,,1
83,,,,1.0,0.026,0.0,0.0,0.0,0.012,-0.5599643059104821,0.7604909772412385,149.10971365,1.0,0.0,0.0,0.014,1.1378484833059397,-0.4128007652907655,48.30735719285715,0.0,1.0,0.0,0.038,1.8037876342558088,-0.0818655945318712,145.84107145714287,0.0,4.0,0.0,0.005,0.8691662137494225,108.54535746428571,0.0,0.0,0.0,0.056,0.7721627638029492,0.614593682739947,63.75539302857143,1.0,0.0,0.0,0.02,0.9729832761780404,-0.815720832539764,210.3564997142857,1.0,0.0,0.0,0.022,1.556573060969456,-0.2030763705694511,301.31928642142856,0.0,2.0,0.0,0.023,0.8432643764376497,-1.2501802035377083,38.2861333,1.0,1.0,0.0,0.043,0.297913320980265,-0.5634031230175862,3.480785714285714,0.0,0.0,0,0.026,-1.4287376242261018,-1.0635120372811404,,,,1
